plate,well,control,gene_symbol,score_k_corr_perc_mean_HCT116,score_k_corr_perc_mean_RPE1,score_spots_number_mean_HCT116,score_spots_number_mean_RPE1,score_area_mean_HCT116,score_area_mean_RPE1,score_cell_n_HCT116,score_cell_n_RPE1,score_radial_dist_mean_mean_HCT116,score_radial_dist_mean_mean_RPE1,raw_repeat_1_area_mean_HCT116,raw_repeat_1_area_mean_RPE1,raw_repeat_1_cell_n_HCT116,raw_repeat_1_cell_n_RPE1,raw_repeat_1_k_corr_perc_mean_HCT116,raw_repeat_1_k_corr_perc_mean_RPE1,raw_repeat_1_radial_dist_mean_mean_HCT116,raw_repeat_1_radial_dist_mean_mean_RPE1,raw_repeat_1_spots_number_mean_HCT116,raw_repeat_1_spots_number_mean_RPE1,raw_repeat_2_area_mean_HCT116,raw_repeat_2_area_mean_RPE1,raw_repeat_2_cell_n_HCT116,raw_repeat_2_cell_n_RPE1,raw_repeat_2_k_corr_perc_mean_HCT116,raw_repeat_2_k_corr_perc_mean_RPE1,raw_repeat_2_radial_dist_mean_mean_HCT116,raw_repeat_2_radial_dist_mean_mean_RPE1,raw_repeat_2_spots_number_mean_HCT116,raw_repeat_2_spots_number_mean_RPE1,ratio_repeat_1_area_mean_HCT116,ratio_repeat_1_area_mean_RPE1,ratio_repeat_1_cell_n_HCT116,ratio_repeat_1_cell_n_RPE1,ratio_repeat_1_k_corr_perc_mean_HCT116,ratio_repeat_1_k_corr_perc_mean_RPE1,ratio_repeat_1_radial_dist_mean_mean_HCT116,ratio_repeat_1_radial_dist_mean_mean_RPE1,ratio_repeat_1_spots_number_mean_HCT116,ratio_repeat_1_spots_number_mean_RPE1,ratio_repeat_2_area_mean_HCT116,ratio_repeat_2_area_mean_RPE1,ratio_repeat_2_cell_n_HCT116,ratio_repeat_2_cell_n_RPE1,ratio_repeat_2_k_corr_perc_mean_HCT116,ratio_repeat_2_k_corr_perc_mean_RPE1,ratio_repeat_2_radial_dist_mean_mean_HCT116,ratio_repeat_2_radial_dist_mean_mean_RPE1,ratio_repeat_2_spots_number_mean_HCT116,ratio_repeat_2_spots_number_mean_RPE1,norm_repeat1_area_mean_HCT116,norm_repeat1_area_mean_RPE1,norm_repeat1_cell_n_HCT116,norm_repeat1_cell_n_RPE1,norm_repeat1_k_corr_perc_mean_HCT116,norm_repeat1_k_corr_perc_mean_RPE1,norm_repeat1_radial_dist_mean_mean_HCT116,norm_repeat1_radial_dist_mean_mean_RPE1,norm_repeat1_spots_number_mean_HCT116,norm_repeat1_spots_number_mean_RPE1,norm_repeat2_area_mean_HCT116,norm_repeat2_area_mean_RPE1,norm_repeat2_cell_n_HCT116,norm_repeat2_cell_n_RPE1,norm_repeat2_k_corr_perc_mean_HCT116,norm_repeat2_k_corr_perc_mean_RPE1,norm_repeat2_radial_dist_mean_mean_HCT116,norm_repeat2_radial_dist_mean_mean_RPE1,norm_repeat2_spots_number_mean_HCT116,norm_repeat2_spots_number_mean_RPE1,sd_cell_n_HCT116,sd_cell_n_RPE1,sd_k_area_mean_HCT116,sd_k_area_mean_RPE1,sd_k_corr_perc_mean_HCT116,sd_k_corr_perc_mean_RPE1,sd_radial_dist_mean_mean_HCT116,sd_radial_dist_mean_mean_RPE1,sd_spots_number_mean_HCT116,sd_spots_number_mean_RPE1
2,O11,sample,NUP160,1.51,0.58,-8.5,-7.37,-9.27,-0.4,-2.99,-2.38,3.1,2.34,98.5709777693352,162.495921359766,550,222,58.18,54.9391891891892,0.526342723501088,0.528054402041583,29.3672727272727,26.2207207207207,82.2353055192054,167.419263807995,432,696,61.2141203703704,39.066091954023,0.538140532142171,0.535990264279324,24.1944444444444,28.9956896551724,0.804,0.928,0.683,0.574,1.01,1.06,1.01,1.04,0.822,0.811,0.678,1.01,0.542,0.801,1.03,1.06,1.07,1,0.742,0.913,-7.426,-1.491,-3.233,-2.338,0.976,0.381,0.346,3.411,-6.831,-7.975,-11.119,0.684,-2.755,-2.414,2.045,0.776,5.864,1.277,-10.162,-6.759,0.33799704140716985,0.05374011537017766,2.61134534292192,1.537957249080741,0.7558971490884193,0.2793071785686863,3.901815218587369,1.5089658710520926,2.35537268813239,0.8598418459228413
2,G16,sample,TIMELESS,1.37,1.18,-0.39,-7.13,1.64,6.83,1.13,-2.81,-0.96,2.88,128.043562241423,215.731659013686,845,161,59.5230769230769,52.7453416149068,0.50675945934901,0.546991090466217,32.5562130177515,24.8633540372671,128.858005691247,203.528855505049,961,573,61.190946930281,40.0392670157068,0.502845422251044,0.535845466364171,32.9989594172737,29.1797556719023,1.04,1.23,1.05,0.416,1.04,1.02,0.972,1.07,0.911,0.769,1.06,1.23,1.21,0.66,1.03,1.09,0.995,1,1.01,0.919,1.743,5.768,0.76,-2.486,1.428,1.227,-2.161,5.565,-1.879,-8.91,1.535,7.898,1.508,-3.142,1.32,1.128,0.239,0.193,1.101,-5.351,0.5289158723275376,0.463862048458375,0.14707821048680203,1.506137443927346,0.07636753236814704,0.07000357133746835,1.697056274847714,3.7985776285341335,2.107178207935912,2.5165930342429226
2,E04,sample,MBD4,1.28,-1.25,0.3,-3.15,0.94,3.55,0.3,-1.85,-0.1,-0.71,127.94784065312,212.553679987387,709,208,60.6939351198872,46.0625,0.516921716717141,0.504576309036412,33.7320169252468,27.2211538461538,121.41942482099,179.932638791713,703,597,60.300853485064,36.893634840871,0.511523691699757,0.532004553712693,32.2702702702703,31.4907872696817,1.04,1.21,0.88,0.537,1.06,0.89,0.991,0.989,0.944,0.842,1,1.09,0.883,0.687,1.02,1.01,1.01,0.996,0.989,0.991,1.903,4.716,0.237,-1.588,1.8,-2.643,-0.349,-1.068,0.355,-5.797,-0.022,2.392,0.373,-2.119,0.751,0.139,0.143,-0.358,0.244,-0.499,0.09616652224137048,0.3754737008100568,1.361180553784104,1.6433161594775367,0.7417550134646884,1.967171065260975,0.34789653634378137,0.5020458146424488,0.07848885271170676,3.746251726726328
1,M06,sample,NDC1,1.15,0.7,-1.14,-3.74,0.12,0.79,-0.44,0,-0.16,-0.8,123.597223782198,190.561442752042,789,326,61.308618504436,55.1579754601227,0.510877968614327,0.507464224231988,32.7782002534854,28.7484662576687,118.466008814565,169.166974734127,225,865,60.7511111111111,38.7947976878613,0.497822342982339,0.52987228613924,31.5644444444444,28.9202312138728,1.01,1.05,0.946,0.942,1.04,1.04,0.998,0.995,0.997,0.893,1.04,1,0.647,1.05,1.03,1.05,0.991,0.988,1.01,0.916,-0.436,1.161,-0.258,-0.258,1.485,0.379,0.004,-0.293,-2.21,-2.868,0.674,0.429,-0.62,0.26,0.824,1.016,-0.322,-1.3,-0.063,-4.609,0.2559726547895302,0.3662813126546316,0.7848885271170678,0.5176021638285528,0.467397582364308,0.4504270196158307,0.2305168106668145,0.7120565286548535,1.5181582592075176,1.2310729060457792
3,L15,sample,TIPIN,0.97,1.79,0.61,-6.35,1.21,6.78,-0.89,-2.02,-0.07,2.3,127.865225239291,223.910065895528,655,271,55.6740458015267,54.4464944649446,0.531394020879945,0.529481141081046,38.5328244274809,27.6678966789668,131.236554308027,203.758453640707,859,556,60.7922002328289,40.9478417266187,0.500840366425388,0.542911057252108,33.7974388824214,28.3273381294964,1.03,1.26,0.839,0.703,0.977,1.04,1.01,1.04,1.07,0.847,1.07,1.2,0.975,0.716,1.02,1.1,0.994,1.02,1.02,0.903,0.077,6.983,-1.39,-1.517,-0.03,0.695,0.888,2.769,0.262,-6.343,2.339,6.577,-0.394,-2.517,1.972,2.891,-1.027,1.829,0.952,-6.348,0.7042783540618013,0.7071067811865476,1.5994755390439706,0.2870853531617381,1.415627775935468,1.5528064914856583,1.3541094859722385,0.6646803743153548,0.4879036790187178,0.00353553390593266
4,J11,sample,RANGAP1,0.97,2.95,-1.83,-1.16,-1.81,0.55,-0.43,-0.77,0.7,-1.03,117.310792467959,161.939183816331,507,198,57.1479289940828,59.7727272727273,0.532366031383114,0.518811629735908,33.0887573964497,29.4242424242424,109.385368466091,187.831424979619,794,530,59.8362720403023,44.3,0.515970948734153,0.519070785231793,30.2594458438287,30.9905660377358,0.941,0.972,0.649,0.846,0.988,1.12,1.03,1.01,0.983,0.927,0.9,1.1,0.844,0.694,1.02,1.17,1.02,0.976,0.918,0.978,-0.714,-0.684,-0.393,-0.432,0.852,3.126,0.968,-0.055,-0.611,-1.283,-2.909,1.78,-0.466,-1.105,1.08,2.771,0.43,-2.014,-3.043,-1.045,0.05161879502661797,0.4758828637385465,1.5520993847044715,1.7423111088436531,0.1612203461105329,0.25102290732122434,0.38042344827836255,1.3852221843444463,1.7196836918456837,0.1682914139223983
3,H06,sample,CENPQ,0.95,0.34,-2.97,-1.04,0.27,-0.44,-1.22,0.92,-0.58,-1.17,129.636019969419,179.185578534464,734,500,59.6648501362398,50.617,0.522038089701558,0.500930938659726,32.9877384196185,31.42,117.526066707538,168.384689475736,700,850,59.6978571428571,36.9064705882353,0.506086463471595,0.534382966960763,29.4528571428571,29.8976470588235,1.04,1.01,0.94,1.3,1.05,0.966,0.995,0.982,0.914,0.962,0.961,0.993,0.795,1.1,1,0.988,1,1,0.891,0.953,1.884,-0.138,-0.089,0.711,2.298,0,-1.132,-1.325,-2.122,-0.67,-1.339,-0.752,-2.341,1.122,-0.395,0.687,-0.033,-1.009,-3.827,-1.41,1.5924044712321053,0.29062088706767114,2.2790051557642426,0.4341635636485402,1.9042385617353723,0.4857823586751582,0.7771103525240156,0.22344574285494903,1.2056170619230635,0.5232590180780451
2,M15,sample,CENPB,0.93,0.53,1.68,6.04,0.69,0.49,1.13,-0.63,-0.55,-0.97,127.159941246996,181.115524331309,924,330,59.142316017316,52.1757575757576,0.51333704972291,0.505525726050377,38.3225108225108,36.2,123.131848519236,171.778983904594,800,782,60.093125,37.2819693094629,0.506249484136082,0.526602534962446,36.09375,35.8567774936061,1.04,1.03,1.15,0.853,1.03,1.01,0.984,0.991,1.07,1.12,1.02,1.04,1,0.9,1.01,1.02,1,0.986,1.11,1.13,0.859,0.35,1.675,-0.99,1.478,0.596,-1.253,-0.362,0.007,4.441,0.518,0.631,0.594,-0.268,0.385,0.462,0.155,-1.579,3.346,7.642,0.764382430462658,0.5105310960166873,0.24112341238461268,0.19869700551341987,0.7728677118368964,0.09475230867899734,0.9956063479106588,0.8605489527040283,2.3610295423818823,2.2634488065781393
1,K08,sample,HIST1H4E,0.9,0.34,-3.54,0.1,0.28,1,0.33,-1.09,-0.67,0.14,125.585333679035,190.318331677744,747,307,60.8380187416332,51.3550488599349,0.504850481783652,0.520055675746329,30.7831325301205,32.0195439739414,108.369985744562,174.551878147615,348,738,60.9152298850575,37.9586720867209,0.496803293412562,0.536269890681288,24.7672413793103,31.2940379403794,1.02,1.05,0.896,0.887,1.03,0.966,0.987,1.02,0.936,0.995,0.947,1.03,1,0.894,1.03,1.02,0.989,1,0.796,0.992,0.824,0.71,-0.207,-1.066,1.101,-0.032,-0.882,1.265,-2.089,0.148,-0.257,1.288,0.858,-1.122,0.693,0.711,-0.462,-0.992,-4.99,0.054,0.7530687219636731,0.03959797974644669,0.7643824304626579,0.4087077195258245,0.2884995667241114,0.5253803384216048,0.29698484809834996,1.5959400051380377,2.0513167722221746,0.06646803743153547
4,B18,sample,SMC4,0.9,3.06,-3.17,-5.84,-0.29,3.74,-1.39,-1.79,2.57,-1.39,125.066253010176,179.060173170631,544,113,60.5643382352941,53.8805309734513,0.534165118819381,0.51528795289147,28.8161764705882,24.7345132743363,126.430653969934,205.428372799501,762,416,61.2047244094488,49.7860576923077,0.517902814384095,0.51528757776107,29.503937007874,26.9615384615385,1,1.08,0.697,0.483,1.05,1.01,1.03,1,0.856,0.779,1.04,1.21,0.81,0.545,1.04,1.32,1.02,0.969,0.896,0.851,-0.824,2.247,-1.479,-0.473,0.522,-0.007,3.572,-0.075,-2.414,-4.614,0.234,5.226,-1.3,-3.111,1.272,6.118,1.576,-2.71,-3.917,-7.075,0.12657211383239203,1.8653476887701128,0.7481189744953672,2.106471101154725,0.5303300858899106,4.331029034767604,1.4113851352483489,1.8632263684265529,1.062781492123381,1.7401897885000936
2,I15,sample,VRK1,0.88,3.13,0.52,0.93,0.79,-0.48,1.46,1.6,-1.27,-2.13,130.695826091352,174.808877883478,774,448,59.9638242894057,57.7712053571429,0.509339924085934,0.491462514410049,38.1782945736434,32.5959821428571,122.628631719141,160.533427223075,955,993,61.3031413612565,40.3897280966767,0.496155636490774,0.524894947072157,32.7329842931937,31.9133937562941,1.07,0.998,0.961,1.16,1.04,1.12,0.977,0.964,1.07,1.01,1.01,0.969,1.2,1.14,1.03,1.1,0.982,0.983,1,1,1.543,-0.093,1.006,0.96,1.517,3.965,-1.728,-2.272,0.976,1.414,0.043,-0.866,1.911,2.24,0.235,2.292,-0.804,-1.985,0.059,0.447,0.6399316369738255,0.9050966799187812,1.0606601717798212,0.5465935418572012,0.906510893481154,1.182989644925094,0.6533666658163698,0.20293964620053892,0.648416918348064,0.6837722574073914
4,L15,sample,ORC1,0.86,0.77,-0.11,-3.56,8.83,3.68,-2.12,-0.66,1.49,0.33,159.54137674667,198.743510645918,427,209,56.0819672131148,55.8277511961723,0.539981598116187,0.529579869996537,36.7962529274005,26.9952153110048,159.26717545884,202.16941577634,661,528,62.268532526475,41.7604166666667,0.507670502475685,0.527505011898287,31.9848714069592,28.5227272727273,1.28,1.19,0.547,0.893,0.97,1.05,1.04,1.03,1.09,0.851,1.31,1.19,0.702,0.691,1.06,1.1,1,0.992,0.971,0.9,9.578,2.732,-2.346,-0.226,-0.509,0.318,2.986,0.817,0.196,-3.548,8.073,4.637,-1.885,-1.103,2.234,1.226,0,-0.155,-0.407,-3.577,0.32597622612699845,0.6201326471006021,1.0641957056857534,1.3470384181603725,1.9395939007947,0.6420529573173851,2.1114208486230313,0.6873077913133241,0.4263853890554881,0.02050609665440982
1,J04,sample,CXXC1,0.82,-0.58,-3.02,-1.08,-0.77,2.2,-0.02,-1.26,-0.64,1.54,121.223878483175,201.933599165667,754,138,60.4814323607427,49.5253623188406,0.50571389257576,0.544930451977416,31.1366047745358,28.195652173913,104.368957850645,189.056006292237,242,624,63.0743801652893,39.056891025641,0.507498331112348,0.537548289091181,25.9545454545455,32.1233974358974,0.989,1.12,0.904,0.399,1.02,0.931,0.988,1.07,0.947,0.876,0.912,1.12,0.695,0.756,1.07,1.05,1.01,1,0.834,1.02,-0.191,1.743,0,-1.146,0.308,-1.182,-1.303,2.83,-1.721,-2.949,-1.352,2.665,-0.042,-1.372,1.341,0.029,0.029,0.252,-4.316,0.795,0.029698484809835,0.1598061325481599,0.8209509729575817,0.6519524522539968,0.7304413049657036,0.856306312016909,0.9418662325404812,1.8229212818989196,1.8349420971790904,2.647407788762434
2,M14,sample,HP1BP3,0.78,2.73,0.76,-1.09,1.25,1.61,0.36,-2.33,-0.21,0.13,125.745501395895,182.165703444688,958,160,57.4358037578288,55.671875,0.520370052795185,0.521081457413755,39.2828810020877,31.64375,128.773725971967,175.239177032708,795,582,59.4830188679245,40.5472508591065,0.510985389821635,0.530176963149962,34.3811320754717,31.6872852233677,1.03,1.04,1.19,0.413,1,1.08,0.998,1.02,1.1,0.979,1.06,1.06,0.998,0.67,1,1.1,1.01,0.992,1.05,0.997,0.398,1.529,1.169,-2.242,0.984,2.211,-1.009,0.986,0.506,-1.244,2.101,1.685,-0.447,-2.412,0.582,3.247,0.59,-0.735,1.007,-0.931,1.1426845583974607,0.12020815280171304,1.2042028483606904,0.11030865786510152,0.28425692603699215,0.7325626253092632,1.1306637431172897,1.2169307704220482,0.3542604973744602,0.22132442251138937
3,H13,sample,MIS18BP1,0.71,2.44,-2.32,-2.95,-0.54,0.7,-0.26,-0.33,0.22,-2.55,122.422066497888,186.539178346239,716,416,57.5104748603352,55.9266826923077,0.530642535591286,0.49829864063139,34.1536312849162,30.9591346153846,125.029664614295,169.207992252614,969,755,60.813209494324,40.6894039735099,0.505153521674961,0.521643414165618,31.09391124871,29.0238410596026,0.982,1.05,0.917,1.08,1.01,1.07,1.01,0.977,0.946,0.948,1.02,0.998,1.1,0.973,1.02,1.09,1,0.979,0.941,0.925,-1.05,1.264,-0.932,0,0.458,1.528,0.447,-1.574,-2.059,-1.86,-0.024,0.129,0.415,-0.667,0.956,3.356,0,-3.526,-2.58,-4.045,0.9524728342582796,0.4716402230514272,0.7254915574973978,0.8025661966467315,0.35213917703090064,1.2925911960090086,0.31607673119038676,1.3802724368761403,0.3684026329981912,1.5450283168926062
3,K09,sample,DEK,0.63,-0.7,-1.3,-7.97,7.9,3.33,-2.35,-3.23,1.11,6.12,149.548635327861,178.274101046604,516,105,56.8468992248062,46.9523809523809,0.526358274447287,0.567603633295513,37.4089147286822,23.2666666666667,145.533973638183,208.714121465909,584,348,61.0967465753425,39.0086206896552,0.512937968171423,0.552066893587217,30.7739726027397,27.8735632183908,1.2,1,0.661,0.272,0.997,0.896,1,1.11,1.04,0.713,1.19,1.23,0.663,0.448,1.02,1.04,1.02,1.04,0.931,0.888,8.134,0.001,-1.808,-2.117,0.354,-2.102,-0.084,7.727,-0.818,-10.529,7.666,6.652,-2.887,-4.334,0.901,0.711,2.305,4.516,-1.776,-5.404,0.7629682169002847,1.5676557338905757,0.33092597359530423,4.702967201671727,0.38678740930904154,1.9890913754777584,1.6892781002546622,2.270519874390004,0.6774082963767126,3.623922253581056
4,D06,sample,PCGF6,0.61,-0.34,-0.23,-2.77,1.01,2.28,-0.59,-2.56,0.29,2.3,126.321079054871,165.235722885204,706,82,60.8675637393768,46.7378048780488,0.513098206814033,0.565944472036958,30.9688385269122,25.9878048780488,123.060005420832,200.426667490321,884,425,58.875,38.8047058823529,0.511678769647781,0.532390060272796,32.6300904977376,30.7388235294118,1.01,0.992,0.904,0.35,1.05,0.877,0.989,1.1,0.92,0.819,1.01,1.18,0.939,0.556,0.999,1.03,1.01,1,0.99,0.97,1.173,-0.315,-0.769,-2.634,1.138,-1.509,0,4.706,-0.75,-4.512,0.851,4.882,-0.408,-2.49,0.085,0.823,0.572,-0.098,0.284,-1.026,0.25526554800834367,0.10182337649086262,0.22768838354206836,3.674833941826487,0.7445834405894345,1.6489730137270286,0.40446507883870514,3.396940976820175,0.7311484117468902,2.4649742392163043
3,N13,sample,ATAD2B,0.57,-0.63,-0.68,-2.92,2.39,4.1,-1.78,-3.12,0.47,3.48,133.717468770067,212.05607817714,447,119,54.761744966443,50.1302521008403,0.53251512365199,0.555406862845309,38.0805369127517,29.8655462184874,131.63681600392,190.454984301236,812,433,61.2666256157635,37.1905311778291,0.50682585145517,0.538342339077779,32.7881773399015,30.1293302540416,1.07,1.19,0.573,0.309,0.961,0.957,1.02,1.09,1.06,0.915,1.08,1.12,0.922,0.558,1.03,0.995,1.01,1.01,0.992,0.96,2.769,4.554,-2.383,-2.758,-0.434,-1.553,0.212,6.228,-0.674,-3.077,2.014,3.646,-1.173,-3.48,1.578,0.285,0.729,0.741,-0.688,-2.754,0.8555992052357225,0.5105310960166873,0.5338656197958437,0.6420529573173854,1.4226988437473338,1.2996622638208744,0.3655742058734451,3.879894908370586,0.00989949493661159,0.2283954903232548
3,O03,sample,RSF1,0.56,-1.35,-2.57,-6.04,0.05,3.22,-0.39,-3.22,-0.43,5.36,121.429192162997,190.855358189125,661,107,55.67776096823,48.3457943925234,0.526191446131454,0.564417643149979,34.9425113464448,26.8971962616822,119.85522329252,198.571255078954,677,397,60.0036927621861,37.7128463476071,0.506252472280498,0.547466425759049,30.4017725258493,28.9445843828715,0.974,1.07,0.847,0.278,0.977,0.923,1,1.11,0.968,0.824,0.98,1.17,0.768,0.512,1,1.01,1,1.03,0.92,0.922,0,1.337,-0.745,-2.089,0.936,-2.01,-1.092,7.065,-2.012,-6.647,0.106,5.1,-0.028,-4.361,0.188,-0.69,0.232,3.66,-3.124,-5.432,0.5069955621107546,1.6065466068558358,0.07495331880577404,2.660842817604978,0.5289158723275376,0.9333809511662426,0.936209378290989,2.4076985899401944,0.786302740679441,0.8591347391416552
1,C10,sample,NUP54,0.56,2.69,-1.63,-1.88,-1.3,-0.24,-0.61,-0.99,-0.25,-2.27,115.282165752539,170.052708745374,665,257,60.2511278195489,57.352140077821,0.510881563810173,0.503754331961039,30.9368421052632,31.0622568093385,105.924955996167,168.017892108122,396,795,60.1174242424242,41.2559748427673,0.500196738658209,0.523615780029508,27.9873737373737,30.2327044025157,0.94,0.941,0.797,0.743,1.02,1.08,0.998,0.988,0.941,0.965,0.926,0.994,1.14,0.963,1.02,1.11,0.996,0.976,0.899,0.958,-1.61,-0.713,-1.969,-1.33,0.613,2.441,0.175,-0.103,-1.583,-1.398,-0.983,0.234,0.746,-0.657,0.509,2.949,-0.679,-4.435,-1.682,-2.358,1.9197949109214767,0.47588286373854655,0.44335595180396536,0.6696301217836605,0.07353910524340093,0.35921024484276615,0.6038691911333116,3.0631865761001236,0.07000357133746819,0.6788225099390858
1,E04,sample,NUPR1,0.49,-0.34,-0.7,-3.2,-0.21,2.19,0.37,-2.08,0.1,2.27,119.87382822613,202.117491784934,797,175,59.5966122961104,49.8457142857143,0.513820732206603,0.541647438410754,31.5495608531995,29.1885714285714,112.120484443052,184.441324663459,328,551,60.3826219512195,39.6343012704174,0.50948098632479,0.53901704089532,32.030487804878,29.3811252268603,0.978,1.12,0.956,0.506,1.01,0.937,1,1.06,0.959,0.907,0.98,1.09,0.943,0.667,1.02,1.07,1.01,1,1.03,0.931,-0.646,2.304,0.062,-1.552,-0.052,-1.466,0.004,3.7,-1.285,-2.552,0.218,2.066,0.674,-2.616,1.032,0.796,0.191,0.832,-0.11,-3.839,0.4327493500861671,0.7523616151824867,0.6109402589451771,0.1682914139223983,0.7665037508062176,1.5994755390439706,0.1322289680818844,2.0279822484430188,0.8308504678941933,0.9100464273870866
4,H17,sample,NCAPG2,0.42,-4.46,-1.57,-1.21,-0.66,-1.24,-0.01,-1.11,0.66,4.56,125.26792052721,138.858440750397,739,104,60.5087956698241,43.0144230769231,0.51280067524795,0.581011519602519,29.6617050067659,27.3846153846154,121.069369631428,176.747472813466,1118,619,58.1283542039356,31.0565428109855,0.512623992730087,0.548394640433388,32.3613595706619,30.8206785137318,1,0.834,0.946,0.444,1.05,0.807,0.989,1.13,0.881,0.863,0.996,1.04,1.19,0.81,0.987,0.82,1.01,1.03,0.982,0.973,-0.827,-3.283,-0.357,-1.185,1.762,-3.579,-0.172,5.12,-2.915,-1.634,-0.49,0.81,0.339,-1.038,-0.93,-5.341,1.499,3.996,-0.224,-0.781,0.4921463197058371,0.1039446968344225,0.23829498525986648,2.8941880553965387,1.903531454954186,1.2459221484506968,1.181575431362721,0.7947880220536795,1.9028243481729992,0.6031620843521249
4,K05,sample,E2F6,0.4,-1.2,-0.88,-3.33,3.46,2.28,-1.38,-2.25,0.25,3.19,141.606759515548,161.19443679489,508,105,58.6988188976378,46.8619047619048,0.528113540349759,0.576961701059434,34.2263779527559,24.7714285714286,132.657371865318,204.523461324469,732,369,60.2363387978142,36.4661246612466,0.511255600166838,0.545675036734065,30.551912568306,29.6368563685637,1.14,0.968,0.65,0.449,1.02,0.88,1.02,1.12,1.02,0.781,1.09,1.2,0.778,0.483,1.02,0.963,1.01,1.03,0.927,0.936,4.506,-0.446,-2.109,-1.704,0.476,-1.65,0.257,4.498,0.357,-4.669,2.418,5.008,-0.649,-2.8,0.331,-0.752,0.235,1.883,-2.111,-1.986,1.0323759005323594,0.774989032180456,1.476438959117511,3.8565603845914302,0.10253048327204936,0.6349818895055196,0.01555634918610406,1.849084232802822,1.7451395359683994,1.8971674939235068
1,F12,sample,SMAD2,0.39,-0.63,0.03,-3.91,1.58,2.13,-1.23,-2.52,0,3,133.400963919114,185.248398409255,714,129,61.078431372549,49.1511627906977,0.501150736271149,0.557907400792757,32.6498599439776,26.0387596899225,127.717186734448,196.537527821408,200,465,58.6925,37.9247311827957,0.50841062634221,0.539395858130884,33.3,29.3483870967742,1.09,1.03,0.856,0.373,1.03,0.924,0.979,1.09,0.993,0.809,1.12,1.16,0.575,0.563,0.994,1.02,1.01,1.01,1.07,0.93,2.05,-0.023,-1.011,-2.092,0.772,-1.549,-1.208,4.981,-1.002,-4.664,1.103,4.284,-1.453,-2.954,0,0.297,1.199,1.014,1.06,-3.156,0.3125411972844541,0.6095260453828041,0.6696301217836604,3.04550890657046,0.5458864350760148,1.3053191180703667,1.7020060223160198,2.805092600967034,1.458054182806661,1.066317026029313
2,O16,sample,KDM5D,0.37,-0.61,-0.31,2.56,-0.72,-1.76,0.18,3.08,-0.54,0.58,118.512932628054,171.769803364355,743,537,58.0632570659489,53.3137802607076,0.52069679344776,0.500096193977232,36.0632570659489,33.8677839851024,119.176822725875,153.842384912481,813,1266,59.4182041820418,38.4727488151659,0.503116079007445,0.535404415252901,33.259532595326,34.1050552922591,0.966,0.981,0.922,1.39,1.01,1.03,0.998,0.981,1.01,1.05,0.983,0.929,1.02,1.46,1,1.05,0.996,1,1.02,1.07,-1.158,-0.388,0.03,1.529,0.728,-0.378,-0.539,-0.363,-0.764,0.964,-0.276,-3.139,0.334,4.633,0.002,-0.842,-0.544,1.523,0.15,4.164,0.2149604614807105,2.1948594488030437,0.6236681810065349,1.945250755044192,0.5133595231414335,0.328097546470558,0.00353553390593274,1.3336033893178283,0.6462955980045044,2.262741699796952
2,M19,sample,LIN28A,0.3,-3.04,0.65,-0.99,-0.36,-0.36,0.17,0.76,0.06,0.74,121.255503849869,171.005513929255,762,532,56.3261154855643,45.7998120300752,0.525847599878118,0.50895832009616,37.8923884514436,32.531954887218,121.904592470123,167.612629187883,966,780,60.6211180124224,33.6141025641026,0.501683955111289,0.539157974604807,32.8302277432712,31.2923076923077,0.989,0.976,0.946,1.37,0.982,0.885,1.01,0.998,1.06,1.01,1.01,1.01,1.21,0.898,1.02,0.916,0.993,1.01,1.01,0.985,-0.331,-0.698,0.244,1.788,-0.76,-3.838,1.35,-0.152,1.928,-0.333,-0.397,-0.025,0.103,-0.277,1.359,-2.233,-1.222,1.64,-0.635,-1.648,0.0997020561473032,1.4601755031502208,0.04666904755831214,0.4758828637385464,1.4983592693342942,1.134906383804409,1.8186786412118003,1.2671353518862931,1.8123146801811216,0.92984541726031
3,D07,sample,ZNF335,0.29,-1.09,-0.23,-4.11,1.28,0.31,0.09,-1.43,-0.4,0.4,130.55922773241,187.842064046139,640,269,55.92421875,46.6449814126394,0.530100882674013,0.524396947480181,36.446875,29.0408921933086,122.157904566098,179.205869786218,907,577,60.2425578831312,38.4029462738302,0.503369136298427,0.53017984727889,32.5656008820287,28.6568457538995,1.05,1.06,0.82,0.698,0.981,0.89,1.01,1.03,1.01,0.889,0.999,1.06,1.03,0.744,1.01,1.03,0.999,0.995,0.986,0.913,2.041,0.216,-0.445,-1.216,-0.35,-2.216,-0.011,1.244,-0.489,-3.814,0.516,0.399,0.626,-1.635,0.936,0.033,-0.783,-0.454,0.027,-4.399,0.7573113626507924,0.29627774131716345,1.0783378413094848,0.1294005409571382,0.9093393206059002,1.5902831508885455,0.5458864350760148,1.2006673144547575,0.3648670990922585,0.41365746699413025
